angle,class,distance,figure_count,height,position,token
3.108136581901068,1.0,0.0007583915082155,4.0,0.0264227642276422,0.1402439024390244,total
1.617482061021677,1.0,0.0003238238369405,2.0,0.0293040293040293,0.3214285714285714,total
3.132664319409965,1.0,0.0008198248001518,3.0,0.025691699604743,0.607707509881423,pin
2.9831906585441628,1.0,0.0006228171930975,1.0,0.0325497287522604,0.5840867992766727,total
3.123962238699604,1.0,0.0011179798064267,3.0,0.0190336749633967,0.781112737920937,total
1.565616517005793,0.0,0.001088828617351,1.0,0.0137425561154374,0.9097572148419606,pin
3.086277239842011,1.0,0.0008398188343163,3.0,0.0099667774086378,0.4446290143964562,total
1.482671747454284,0.0,0.0009644574013619,1.0,0.0102707749766573,0.0051353874883286,pin
3.113277782908482,0.0,0.0009251774237523,1.0,0.0113636363636363,0.4068181818181818,total
0.8567056281827387,1.0,5.945970476373965e-05,2.0,0.0308764940239043,0.8491035856573705,subtota
3.112125203183832,0.0,0.0011200963150271,3.0,0.0145867098865478,0.3541329011345219,total
2.448133149074566,0.0,0.0003103670966681,2.0,0.0094134685010861,0.6832005792903693,total
2.968346987137428,1.0,0.0006416015868983,1.0,0.0227518959913326,0.5455037919826652,total
2.9383171144655806,0.0,0.0004543563911776,5.0,0.0086021505376344,0.3483870967741935,total
2.38818357423166,0.0,0.000136451375881,1.0,0.0063694267515923,0.4426751592356688,total
1.5438728520060865,0.0,0.0004120767488495,4.0,0.0092783505154639,0.8273195876288659,subtota
2.9948389866919483,1.0,0.0007112939584969,3.0,0.04,0.2718918918918919,total
3.0143520427081807,1.0,0.0003771030610235,4.0,0.0095036958817317,0.8220696937697993,total
3.077186742109319,1.0,0.0005163670210043,1.0,0.0758341759352881,0.1807381193124368,total
2.975734378990738,0.0,0.0010586288285668,1.0,0.0102171136653895,0.3959131545338442,total
3.135675562883768,1.0,0.0005728991530528,5.0,0.0066170388751033,0.6782464846980976,subtota
2.356194490192345,0.0,0.0006350088529583,1.0,0.0272727272727272,0.5019480519480519,pin
2.763165275561116,1.0,0.0002384680813909,5.0,0.0094191522762951,0.1381475667189952,total
2.3175397210951982,1.0,0.0005055655747962,4.0,0.0123152709359605,0.1280788177339901,total
2.351776256791479,0.0,0.0002148348862925,1.0,0.0057989690721649,0.5834407216494846,total
3.079815692029443,1.0,0.0005375714372156,5.0,0.0173243503368623,0.4571703561116458,total
3.055387079914013,0.0,0.0003540451056181,1.0,0.0127853881278538,0.8876712328767123,pin
3.135099238361573,0.0,0.000225382918558,2.0,0.0286259541984732,0.2280534351145038,total
3.1169459841032365,1.0,0.0007918267665168,2.0,0.037593984962406,0.4806659505907626,total
1.346085158380254,0.0,0.0010830360827159,1.0,0.0769230769230769,0.9027149321266968,total
3.113249730056925,1.0,0.0005657276102883,1.0,0.0452793834296724,0.2153179190751445,total
2.106976568428649,0.0,0.0005672671816703,1.0,0.0143805309734513,0.7826327433628318,subtota
3.119640092867545,1.0,0.0006211321762314,4.0,0.0144648023143683,0.6677917068466731,subtota
2.934677788637841,0.0,0.0005714076590728,3.0,0.0091074681238615,0.599271402550091,total
3.069876775512935,1.0,0.0010912199095146,6.0,0.0304568527918781,0.7174280879864636,total
3.134682595756077,1.0,0.0007013499003723,1.0,0.051440329218107,0.4074074074074074,total
3.034856980940657,1.0,0.0006537220889355,4.0,0.0101214574898785,0.3896761133603239,pin
2.918479292534892,1.0,0.0007810248417383,2.0,0.0175631174533479,0.8254665203073546,total
3.1247101441346627,1.0,0.0008769755800908,3.0,0.009,0.5285,total
2.6193355918956382,1.0,0.0003877809047605,4.0,0.0147630147630147,0.2400932400932401,pin
3.140288873363727,1.0,0.0005867579865498,4.0,0.0140117994100294,0.6891592920353983,pin
2.8797631800272696,0.0,0.0006708517221167,1.0,0.0302013422818791,0.3048098434004474,pin
0.6315840131644079,0.0,7.129460769909077e-05,1.0,0.0820563519525457,0.171527434503213,pin
2.918246373908023,0.0,0.0003443323651138,2.0,0.0137389597644749,0.7585868498527969,pin
2.3332588356165584,1.0,0.0001244620194958,4.0,0.0142737195633921,0.6343408900083963,pin
1.6061797829190478,0.0,0.0007192758128138,1.0,0.0420499342969776,0.7174770039421814,total
3.118584162308706,1.0,0.0004036921744004,1.0,0.0082135523613963,0.5492813141683778,total
2.130650571562151,0.0,0.0011308271191265,1.0,0.0075685903500473,0.9602649006622516,total
2.483796962183332,1.0,0.0008435524421123,6.0,0.0112820512820512,0.5974358974358974,total
1.6328925561568817,0.0,0.0001889777056346,1.0,0.0122621564482029,0.739323467230444,total
2.494936981128032,1.0,0.0002884013883984,4.0,0.0092724679029957,0.6394436519258203,total
3.141592653589793,1.0,0.0004255468896627,4.0,0.0134493670886075,0.3326740506329114,total
2.5938944464765226,1.0,0.0004575500406633,1.0,0.0092165898617511,0.3152073732718894,total
0.4962558224323903,0.0,0.0005209271464222,3.0,0.0104529616724738,0.2177700348432055,pin
2.909356019269125,0.0,0.0007223291259289,1.0,0.0070257611241217,0.7400468384074942,total
1.6717181114621904,0.0,0.0005073091625633,1.0,0.0040250447227191,0.717128801431127,total
3.131740755594813,1.0,0.0001504895877954,2.0,0.0151668351870576,0.5111223458038423,total
3.119738210106421,1.0,0.0003188470433157,6.0,0.0122630992196209,0.1265328874024526,total
3.136438060067269,1.0,0.0006341429028665,5.0,0.0079286422200198,0.5510406342913776,subtota
2.1892416910237653,0.0,0.0003756407143372,2.0,0.0196681007990165,0.9766441303011678,subtota
2.702714752397742,0.0,0.0004339021991854,1.0,0.0228459530026109,0.5962793733681462,total
3.02031575628588,0.0,0.0002424456077632,1.0,0.0325123152709359,0.5305418719211823,total
3.1331894900421338,1.0,0.0001686720473604,1.0,0.0068359375,0.26416015625,total
1.8409690200636784,0.0,0.0005725872593052,1.0,0.0175572519083969,0.7935114503816794,pin
3.1109698183844894,1.0,0.0005040949420172,1.0,0.0355987055016181,0.5614886731391586,total
3.138477398870005,1.0,0.0009541676492027,2.0,0.0105374077976817,0.5848261327713382,total
3.089314749125313,1.0,0.0005315696634163,6.0,0.0107444359171143,0.3791250959324635,pin
1.6922880507125224,0.0,0.000759987870665,4.0,0.02,0.82,pin
3.1238561544914885,1.0,0.000312369080364,5.0,0.0147808358817533,0.1088175331294597,pin
1.8071283253047723,0.0,0.0009805567658546,1.0,0.0110957004160887,0.8682385575589459,subtota
3.067712883971492,1.0,0.0008595743617648,1.0,0.009861932938856,0.3096646942800789,total
1.856717305368793,0.0,0.0017460561983735,1.0,0.0144508670520231,0.5635838150289018,total
2.524242869508781,1.0,0.0005356210023178,6.0,0.0172932330827067,0.7614661654135338,total
2.0685514385466424,0.0,0.0007686432666495,1.0,0.0118483412322274,0.0248815165876777,total
2.958376517738968,1.0,0.0007301009826609,4.0,0.0256410256410256,0.4700854700854701,total
1.591672414468785,0.0,0.0006437911247167,1.0,0.0106280193236714,0.9734299516908212,total
2.3734744141743582,1.0,0.0012120425016063,3.0,0.0268065268065268,0.2068764568764568,total
3.126396255079572,1.0,0.0003705049001524,4.0,0.0264705882352941,0.3352941176470588,total
2.717199793614808,0.0,0.0002071447183768,1.0,0.010289990645463,0.451356407857811,total
2.272851902510934,0.0,0.0001018481715966,1.0,0.0111712931618144,0.6318551117129316,total
2.7321760113082543,0.0,0.0004031994990771,1.0,0.0230099502487562,0.3404850746268656,pin
3.091275449128312,1.0,0.0007485727745057,5.0,0.0149094781682641,0.6080937167199149,pin
3.0588090754772304,0.0,0.0008445377297314,1.0,0.0084586466165413,0.7044172932330827,subtota
1.7751946391198024,0.0,0.000980695059218,2.0,0.009514435695538,0.0149278215223097,pin
3.114861054769998,1.0,0.0002281441953495,2.0,0.0217391304347826,0.127391304347826,pin
3.1396414365538443,1.0,0.0005481927063327,3.0,0.0266469282013323,0.4566987416728349,total
2.856457018442258,0.0,0.0004440835508521,1.0,0.0217256362507759,0.5148975791433892,pin
3.0215500424689914,0.0,0.0002433530356982,1.0,0.0097524381095273,0.513503375843961,pin
2.3251485679483217,0.0,0.0002734855599775,2.0,0.0141570141570141,0.4510939510939511,pin
2.8732439050524805,1.0,0.0011303488731088,2.0,0.0214375788146279,0.4092055485498108,total
3.130683995407117,0.0,0.0003957935593821,2.0,0.0075757575757575,0.4261363636363636,subtota
2.21084768644433,1.0,0.0004537850020957,2.0,0.0124843945068664,0.5805243445692884,total
2.5999536417286437,1.0,0.0003123005649325,2.0,0.0379746835443038,0.140506329113924,pin
2.134665685575597,1.0,0.0002212732572663,4.0,0.0118811881188118,0.1287128712871287,total
3.0452001990543383,1.0,0.0008593560938627,4.0,0.0117096018735363,0.3442622950819672,total
3.126343291081901,0.0,0.0004786033640164,1.0,0.0226700251889168,0.4622166246851385,subtota
3.134903790136112,1.0,0.0005285343643736,3.0,0.0123239436619718,0.2279929577464788,total
2.921549033157915,0.0,0.0004740831576229,1.0,0.0331186752529898,0.3560257589696412,pin
3.141592653589793,0.0,0.0003004934976913,1.0,0.0077519379844961,0.1424418604651162,total
2.903111241032289,1.0,0.0007017275337567,3.0,0.0152403282532239,0.4425556858147714,total
3.1330336614548377,1.0,0.0006543325092715,1.0,0.0247311827956989,0.5274193548387097,subtota
3.114320163848722,1.0,0.0004769565434178,3.0,0.0153609831029185,0.6597542242703534,total
3.132501994924743,1.0,0.0007241126937895,3.0,0.0283533260632497,0.6128680479825518,total
2.568725120305343,0.0,0.0007245056961441,1.0,0.0076117982873453,0.0294957183634633,total
1.0168901683644394,0.0,0.001121774741285,1.0,0.0080889787664307,0.006066734074823,total
2.8520350718195675,0.0,0.0007479953373724,1.0,0.0387596899224806,0.4428294573643411,total
2.9655494655858536,1.0,0.0004637983191118,5.0,0.0275229357798165,0.5052424639580603,pin
3.137527635330152,1.0,0.0004557551253722,3.0,0.018348623853211,0.1215596330275229,subtota
3.030082044672901,0.0,0.0006860609006065,1.0,0.0184372256365232,0.5851624231782265,pin
2.33472253387701,0.0,0.0004695549054472,1.0,0.0119266055045871,0.5426605504587156,pin
3.097177438342881,1.0,0.0008344753396649,2.0,0.0199335548172757,0.6079734219269103,subtota
3.1383875363598324,1.0,0.0002565621202447,2.0,0.0095124851367419,0.2366230677764565,total
3.072174721439469,1.0,0.0003218625555472,5.0,0.0300469483568075,0.4553990610328638,total
3.119004343931737,1.0,0.0005330809912057,5.0,0.0145929339477726,0.3490783410138249,total
3.124050593532385,1.0,0.0003081876619673,2.0,0.0195530726256983,0.5228119180633147,total
3.124521141472169,1.0,0.0007591716824747,6.0,0.0149942329873125,0.2416378316032295,total
3.127529924129245,1.0,0.0008500732325331,3.0,0.0227703984819734,0.650853889943074,total
2.4102480644089725,0.0,0.0009608426711621,1.0,0.008695652173913,0.9144927536231884,subtota
3.089267301791888,0.0,0.0008846694573445,5.0,0.0084586466165413,0.6564849624060151,total
3.000337859655186,1.0,0.0003615472096221,4.0,0.0253025302530253,0.8201320132013201,pin
1.969039676738728,0.0,0.0012594716024187,1.0,0.036036036036036,0.6246246246246246,total
3.138438089921311,1.0,0.0002397190365332,2.0,0.0079129574678536,0.4381800197823937,total
3.053090648312115,1.0,0.0004892812982853,4.0,0.02,0.3921428571428571,total
3.1340901148324054,1.0,0.0005798507588241,3.0,0.0283018867924528,0.1702401372212693,pin
3.053585280062053,1.0,0.0005509620069693,3.0,0.0121065375302663,0.6719128329297821,pin
2.950408193992778,0.0,0.0004238064024918,1.0,0.0303886925795053,0.6081272084805653,total
3.0717066519551506,1.0,0.000675333478155,5.0,0.0191146881287726,0.614185110663984,subtota
3.130481999692196,1.0,0.0003462204880026,4.0,0.0168970814132104,0.1528417818740399,total
2.6895219513869857,1.0,0.0002124805454945,5.0,0.0174249757986447,0.3823814133591481,subtota
3.1326483482857674,0.0,0.0003441950719347,2.0,0.0220768601798855,0.5139002452984465,total
1.9624962662323209,0.0,0.0007235556974313,1.0,0.0084985835694051,0.91643059490085,subtota
3.141592653589793,1.0,0.0004777786105073,3.0,0.0156636438582028,0.5420445177246497,total
3.141592653589793,0.0,0.0002573002237975,2.0,0.0085632730732635,0.09372026641294,total
1.4527975428158326,0.0,0.0010332147154796,1.0,0.0106609808102345,0.9328358208955224,total
3.141592653589793,1.0,0.0002631297274154,1.0,0.0109890109890109,0.3311688311688311,total
1.5699050614337422,0.0,0.000271949739644,5.0,0.0262225372076541,0.4766123316796598,pin
3.083593260381839,1.0,0.0002270799485645,1.0,0.029935851746258,0.3506771204561653,total
2.3183064928352684,0.0,0.0009113784284617,1.0,0.0310621242484969,0.2880761523046092,pin
2.945470978401152,1.0,0.0004353518303235,4.0,0.0452173913043478,0.2765217391304347,pin
2.9717210321825567,1.0,0.0007497403066376,3.0,0.0227848101265822,0.4974683544303797,total
2.1905941416250543,0.0,0.0004336480710889,1.0,0.0177370030581039,0.2082568807339449,pin
3.126503255669193,1.0,0.0002554536413756,4.0,0.0118081180811808,0.7184501845018451,pin
1.9812436114806729,0.0,0.0012248091692406,1.0,0.0142095914742451,0.7326820603907638,total
3.1288196256482506,1.0,0.0004713146768194,5.0,0.0196078431372549,0.2100103199174406,total
3.128786523381736,1.0,0.0004599926749995,5.0,0.0135424091233072,0.470064148253742,total
3.118695892368408,1.0,0.0005294088873303,4.0,0.0199479618386817,0.730702515177797,total
1.5059301924659667,0.0,0.0006197698764294,7.0,0.0317796610169491,0.5201271186440678,total
3.136411352805578,1.0,0.0001826717713019,2.0,0.0160692212608158,0.0710754017305315,total
3.0959255014746008,0.0,0.0003442493004488,1.0,0.0100671140939597,0.8540268456375839,pin
2.1123639321867413,0.0,0.0002961227415926,1.0,0.0104961832061068,0.2743320610687023,total
3.0463141498730506,1.0,0.0004652059669684,3.0,0.0203313253012048,0.7398343373493976,pin
3.1386340823403778,1.0,0.0002037258027163,1.0,0.0085106382978723,0.3404255319148936,total
1.595709914231498,0.0,0.0006405093355447,1.0,0.0068762278978389,0.918958742632613,total
2.95156796762203,0.0,0.0007152340044802,1.0,0.0201816347124117,0.6034308779011099,pin
3.0957532277086783,1.0,0.0001700446929096,3.0,0.0307582260371959,0.2643061516452074,total
3.132743327073533,1.0,0.0002292253393459,1.0,0.0109780439121756,0.0094810379241516,total
3.1381503263948667,1.0,0.0007040059547289,3.0,0.0155728587319243,0.2113459399332591,total
2.474761421768548,0.0,0.000500712608144,1.0,0.0109890109890109,0.3461538461538461,total
1.949673819777094,0.0,0.0008477847420787,1.0,0.0568627450980392,0.7833333333333333,total
2.864112605458452,0.0,0.000760033817985,3.0,0.051051051051051,0.6491491491491491,subtota
3.1403155150759248,1.0,0.0003943594251167,3.0,0.0261818181818181,0.0436363636363636,total
2.021511250145591,0.0,0.0006926104361177,1.0,0.01487826871055,0.8302524797114518,total
3.120032652497622,1.0,0.0002562392838465,5.0,0.009251471825063,0.7077375946173254,subtota
3.0927019816841903,0.0,0.0004882529846312,1.0,0.0305755395683453,0.4973021582733813,pin
2.310027615964266,0.0,0.0004259710289947,1.0,0.0118811881188118,0.8495049504950495,total
3.1325431268760098,1.0,0.0003500190833177,4.0,0.0305343511450381,0.2106870229007633,pin
3.019479589198544,1.0,0.0009167691210662,4.0,0.009,0.4835,total
3.133138748711356,1.0,0.0004775202067123,1.0,0.0274760383386581,0.5536741214057508,total
1.927523403180099,1.0,0.0005950704121998,5.0,0.017372421281216,0.008686210640608,pin
3.04156593111125,0.0,0.000525359729862,1.0,0.0246478873239436,0.5806338028169014,total
3.0834445630230847,1.0,0.0003006395152736,4.0,0.0108420672208167,0.6649801228767618,pin
3.0892061714927315,1.0,0.0006396906005835,2.0,0.0070564516129032,0.422883064516129,total
2.6803431215268168,0.0,0.0004950967968068,1.0,0.0073831009023789,0.6000820344544708,pin
2.294544319553086,0.0,3.9258907750858445e-05,6.0,0.0109051254089422,0.7350054525627044,total
2.944197093739912,1.0,0.000685905234543,3.0,0.0240963855421686,0.7022375215146299,total
3.141592653589793,1.0,0.0005933945060352,2.0,0.0156424581005586,0.3888268156424581,total
2.9885074814285417,1.0,0.0003512545172252,2.0,0.0174781523096129,0.5917602996254682,total
2.429745780680885,0.0,4.660963153377651e-05,1.0,0.008893280632411,0.4767786561264822,subtota
3.1210475995563898,1.0,0.0001323150414666,5.0,0.0258992805755395,0.5151079136690647,total
1.662749396352545,0.0,0.0008000841161148,1.0,0.0168411470186618,0.2082385070550751,total
1.0242406133055524,0.0,0.0010288823978348,1.0,0.0068627450980392,0.8828431372549019,subtota
3.1036745696106025,1.0,0.0007359281349288,5.0,0.0167322834645669,0.8341535433070866,total
3.1278948802169304,1.0,0.0003087038234826,4.0,0.0217256362507759,0.1418373680943513,total
2.6886795620677213,1.0,0.0006497702180759,4.0,0.015625,0.4055397727272727,total
2.4447265054399927,0.0,0.0008251050179848,1.0,0.0083333333333333,0.8763888888888889,total
3.029636731847336,1.0,0.0008599190900094,3.0,0.012275731822474,0.4660056657223796,total
2.962412705558951,0.0,0.0006399851581381,1.0,0.0129482071713147,0.5722111553784861,pin
2.9999483156848235,1.0,0.000314862051708,6.0,0.0129972430090586,0.7981488775108311,total
3.139041638715406,1.0,0.000132036753088,5.0,0.0123683005038937,0.6699496106275767,subtota
1.6008757474178437,0.0,0.0001848157662377,1.0,0.0169731258840169,0.6925978312116926,total
2.53955353880135,1.0,0.0003155707669089,3.0,0.0169133192389006,0.5295983086680761,subtota
2.511152172667825,0.0,0.0010626078571321,1.0,0.0408163265306122,0.6970998925886144,pin
2.569220561634729,0.0,0.0007625150813616,1.0,0.0235910878112712,0.1782437745740498,total
3.139309552533873,1.0,0.000293605018857,1.0,0.0126705653021442,0.192495126705653,total
2.0259398886764477,0.0,0.0005582399225754,1.0,0.0348376880443388,0.8891528107680127,subtota
2.1607982006703503,0.0,0.0006396547040515,1.0,0.017650639074863,0.8292757151552039,total
2.494415090772399,0.0,5.923771984865791e-05,1.0,0.0092209856915739,0.5200317965023847,pin
3.0111893457006595,1.0,0.0004719535433601,3.0,0.029126213592233,0.680998613037448,subtota
2.072869747856421,0.0,0.0003284877834231,2.0,0.0095298602287166,0.2922490470139771,total
1.8512958565441908,0.0,0.0008919538722263,2.0,0.010797342192691,0.4779900332225913,pin
3.140863259116609,1.0,0.0007251230829714,4.0,0.0129136400322841,0.5278450363196125,total
3.091365633232478,0.0,0.0004068783896489,1.0,0.0246212121212121,0.6524621212121212,pin
2.8927077603309623,1.0,0.0003637502129961,3.0,0.0199222546161321,0.6931486880466472,total
3.1251106297547904,1.0,0.0003559564219807,4.0,0.0164056674123788,0.627889634601044,subtota
3.130032474934389,1.0,0.0005962626147897,5.0,0.0176282051282051,0.8245192307692307,subtota
2.746953590453902,0.0,0.0005823601570577,2.0,0.0173228346456692,0.5677165354330709,total
3.13086345157498,1.0,0.0003347335955949,3.0,0.0081135902636916,0.4766734279918864,total
2.021368287370853,0.0,0.0004303973159325,1.0,0.0222531293463143,0.7403801576263329,total
3.141592653589793,1.0,0.0002103845830177,3.0,0.0085836909871244,0.7027896995708155,total
2.9580530198870414,1.0,0.0003443419753858,4.0,0.0102986611740473,0.6807415036045315,total
3.1370389510036167,1.0,0.0004171173555019,5.0,0.0171935662784248,0.6048252911813644,pin
1.6738779353175968,0.0,0.0008241927675093,1.0,0.026255707762557,0.3909817351598174,pin
3.1125216859204548,1.0,0.0003200967106188,5.0,0.0157096424702058,0.4834777898158179,total
3.1371970775034987,1.0,0.0002557049157717,1.0,0.0104011887072808,0.3781575037147102,total
1.5681978051425085,0.0,0.0009025893930153,1.0,0.0209662716499544,0.8140382862351869,pin
2.8190590139969163,0.0,0.000278832052275,1.0,0.0077444336882865,0.7192642787996127,total
3.141592653589793,1.0,0.0007419423033141,3.0,0.0156438026474127,0.7178098676293622,pin
2.735427793517618,1.0,0.0002632149040778,1.0,0.00920245398773,0.281441717791411,subtota
1.1680053777552484,0.0,0.0010404577559641,1.0,0.0075107296137339,0.005901287553648,total
3.127026417380148,1.0,0.000361814265811,3.0,0.0308448815377738,0.6837282074206527,total
2.99061673040982,1.0,0.0007216771094657,5.0,0.0073597056117755,0.7129714811407544,total
2.3998752970639035,0.0,0.0006141669198121,1.0,0.0228502705953096,0.2746542393265183,pin
1.418786588974394,0.0,0.0003180138850429,2.0,0.0058027079303675,0.4903288201160541,total
3.078118713412985,1.0,0.0008952955887538,2.0,0.0153256704980842,0.1695402298850574,total
3.1144611549859973,0.0,0.0007254197639857,1.0,0.0180608365019011,0.5641634980988594,subtota
3.1059729816475143,1.0,0.0001333296695901,4.0,0.0223062381852552,0.1491493383742911,total
3.125995998093817,1.0,0.0010537284785655,3.0,0.0224159402241594,0.6089663760896638,pin
2.5950256897770028,0.0,0.0006210652580309,1.0,0.0138248847926267,0.5092165898617511,pin
2.3638046933495858,1.0,0.0002503484361906,2.0,0.0227617602427921,0.1562974203338391,pin
3.1270164265217897,1.0,0.0006702155817612,3.0,0.0303030303030303,0.6191919191919192,total
2.4603670684064185,0.0,0.0007066065764053,1.0,0.0100182149362477,0.5068306010928961,total
1.9710798507698597,0.0,0.0010926692000843,1.0,0.0231884057971014,0.8318840579710145,total
2.7480056272274425,0.0,0.0007252697617717,1.0,0.0083102493074792,0.6984072022160664,total
2.9732660207719963,1.0,0.0003814999771284,4.0,0.0145772594752186,0.2944606413994169,total
1.6524105895264567,0.0,0.0008377923840865,1.0,0.0428730512249443,0.8875278396436526,total
1.5723068996640654,0.0,0.0007211604300013,1.0,0.0139634801288936,0.7201933404940923,total
1.0050459930308882,0.0,0.0004300934801758,3.0,0.0081053698074974,0.7315096251266464,total
2.192482324187332,0.0,0.000293079019969,1.0,0.0121908742598397,0.8402124695228144,subtota
1.7336601643165266,0.0,0.000165096013469,3.0,0.0216450216450216,0.2818181818181818,total
2.393214606066276,0.0,4.276441339485558e-05,1.0,0.0104562737642585,0.2096007604562737,total
1.561441760960914,0.0,0.0007409643688678,1.0,0.0140939597315436,0.8147651006711409,pin
3.0629984047778938,1.0,0.0006757126620626,3.0,0.0188866799204771,0.6148111332007953,total
2.2058230621852104,0.0,0.0002134857299177,2.0,0.0133333333333333,0.0624242424242424,total
3.088255200484932,1.0,0.0003149815873944,3.0,0.0162059103908484,0.3684461391801716,total
2.606069075032652,0.0,0.0004677519207085,2.0,0.0182806324110671,0.3683300395256917,total
2.894030016885773,0.0,0.0007195479642188,1.0,0.0188679245283018,0.7415590863952334,pin
2.5331597095601897,0.0,0.0008118258126412,1.0,0.0206100577081615,0.6986809563066777,pin
1.5738266205497593,0.0,0.0004186216187237,1.0,0.0080717488789237,0.4650224215246636,pin
2.209801300849517,0.0,0.0005770665622548,2.0,0.0078508341511285,0.928361138370952,total
2.7370160264496493,1.0,0.0001770920818393,2.0,0.0192906036092097,0.1098319850653391,total
3.0111893457006587,1.0,0.0004231644339572,5.0,0.0123574144486692,0.5746197718631179,subtota
1.6788514721761862,0.0,0.0010817740995384,1.0,0.0065645514223194,0.8413566739606126,total
3.088149201845648,1.0,0.0009149046132779,5.0,0.0312862108922363,0.328505214368482,total
1.609974082095858,0.0,0.0003174889295256,4.0,0.0185708518368994,0.6797537343560759,pin
3.141592653589793,1.0,0.0003646859337206,3.0,0.0168150346191889,0.5504451038575667,subtota
1.1259598127032486,0.0,0.0001982741600566,2.0,0.0056657223796034,0.040604343720491,total
2.978352370804957,0.0,0.0009460617148712,1.0,0.0203389830508474,0.6067796610169491,pin
3.141592653589793,1.0,0.000363623806843,4.0,0.005259203606311,0.2881292261457551,total
1.6295769677172507,0.0,0.0004318164520838,5.0,0.0238457635717909,0.5334855403348554,pin
3.134419175490707,1.0,0.0006148754876288,2.0,0.0134228187919463,0.4530201342281879,total
3.040328103430376,1.0,0.0006118169854533,3.0,0.0410347903657448,0.5753791257805531,total
2.981000551720052,1.0,0.0007715206533537,6.0,0.0145278450363196,0.761501210653753,subtota
3.1396769471210564,1.0,0.0003963091371512,1.0,0.0148957298907646,0.3927507447864945,total
2.6230004024824254,1.0,0.0011335071856269,4.0,0.0369897959183673,0.6294642857142857,pin
3.139943850467362,1.0,0.0008636365019447,4.0,0.0099108027750247,0.3518334985133796,total
2.8201784597590063,0.0,0.0003511904269634,1.0,0.0131578947368421,0.8444548872180451,total
2.618547079038859,0.0,0.0001296468940572,1.0,0.0089175891758917,0.7572263222632226,subtota
3.1100844598475144,1.0,0.0003887651525382,3.0,0.0242718446601941,0.6286407766990292,pin
1.6014173832326415,0.0,0.0003802694328075,1.0,0.0209125475285171,0.6958174904942965,total
