angle,distance,figure_count,height,position,token,class
0.686522344494545,0.22932620112926524,0.0,0.09904715983496477,0.8521982747066615,total,0.0
0.9965885718021874,0.1860998077954466,0.5,0.32753034213850274,0.20956238507342367,pin,1.0
0.953966658769998,0.5086532306907332,0.5,0.06375539568345374,0.48400585741286245,total,1.0
0.9968131052157678,0.2586642913150269,0.0,0.2900689721017485,0.554599381781603,total,1.0
0.5423285431450743,0.32556542694205803,0.6666666666666666,0.16630944805668843,0.006354293869249032,pin,1.0
0.9622926156924495,0.2858911125128079,0.0,0.25542686111132745,0.5817201905433863,total,0.0
0.9780797336609778,0.15799650363513323,0.5,0.08631893517739779,0.6665706151911166,pin,1.0
0.9802517051043209,0.35096003397300046,0.16666666666666666,0.03994881018262331,0.4230266384854655,total,1.0
0.8261213310182446,0.2686676242134787,0.0,0.043949947633234905,0.6012846565677968,pin,0.0
0.6806855581472834,0.009237431699574415,0.8333333333333334,0.08709133691285423,0.7370144585708012,total,0.0
0.9255871825905299,0.37726208492778923,0.3333333333333333,0.24867149838979571,0.7040506865617384,total,1.0
1.0,0.3246116215007906,0.16666666666666666,0.145119074486865,0.3887668488848171,total,1.0
0.9422910070885298,0.18680292805849608,0.16666666666666666,0.16760455075870115,0.5929131860217722,total,1.0
0.7316528729544027,0.013420935817822329,0.0,0.062448186783500836,0.4772443427259543,subtota,0.0
0.9922550671574477,0.062198300605124594,0.6666666666666666,0.27075521652406886,0.5158026790779402,total,1.0
0.44251586326607234,0.4422445050783861,0.0,0.159801852856149,0.20709923541715064,total,0.0
0.2018152237818179,0.572460056919417,0.0,0.03757609297177673,0.8857357106203001,subtota,0.0
0.985705902089154,0.4057315276589952,0.6666666666666666,0.15846837974804914,0.8367551182309025,total,1.0
0.9948363078192524,0.1625861287658682,0.5,0.21963211553662138,0.14030124311693165,total,1.0
0.829263944906252,0.35669662842752364,0.5,0.14490522966242447,0.40557969270253663,total,1.0
0.7373002033047348,0.4564846056598649,0.0,0.05558937465412296,0.879242887765083,total,0.0
0.9577956283876595,0.4762982754411114,0.3333333333333333,0.10387993810660791,0.4664069664199661,total,1.0
0.932453978365079,0.35112767498076,0.0,0.11211710986711708,0.5732472042732034,pin,0.0
0.9466038939192779,0.1660909500464529,0.8333333333333334,0.11271775139042835,0.8005352667905107,total,1.0
0.9990383359980287,0.06203991884404699,0.6666666666666666,0.10501381480530389,0.6715698036043052,subtota,1.0
0.41919116161555364,0.09207794304268964,0.0,0.1614184661410244,0.6943533836432904,total,0.0
0.773047444652852,0.16649429984562777,0.3333333333333333,0.1606858926584543,0.5303796774355078,subtota,1.0
0.7623408934321418,0.5916541665100847,0.0,0.45347458297098603,0.6988823520600613,pin,0.0
0.7842311144114914,0.4208629083472111,0.0,0.24248209054492406,0.17692523628590417,total,0.0
0.9991393323024552,0.15399297342535523,0.0,0.10871626585371373,0.19126176311140974,total,1.0
0.5794289114152168,0.3046041570629172,0.0,0.38024205156247715,0.8920830945559126,subtota,0.0
0.6302668682273324,0.3509396042447332,0.0,0.16971734658717139,0.8318481372298089,total,0.0
0.756031463675977,0.020607936857593764,0.0,0.06646225639031413,0.520755990011083,pin,0.0
0.9508414599248097,0.25549614627971123,0.3333333333333333,0.31028202083590833,0.682684841530631,subtota,1.0
0.5971202062187438,0.17384573806837927,0.16666666666666666,0.0702456703389121,0.2916118731390926,total,0.0
0.51359280808749,0.4945301730459449,0.16666666666666666,0.08577109689708,0.47846295974375,pin,0.0
0.9997250378995667,0.39958206800078977,0.5,0.11169369589074557,0.5286159264718063,total,1.0
0.98106576410476,0.21846004186519502,0.0,0.25510011571162683,0.653977798382607,pin,0.0
0.906177088622817,0.19391458076940515,0.3333333333333333,0.19754243700800717,0.6949075327316303,total,1.0
0.9937867202732152,0.18947891459929833,0.5,0.1544676494220218,0.6292584517398505,subtota,1.0
0.9956421235403692,0.3262439430435912,0.6666666666666666,0.16944255246690246,0.8270632252183104,subtota,1.0
0.8512316864163089,0.318331662444673,0.16666666666666666,0.16570205979371508,0.5687257217624313,total,0.0
0.9959553793860166,0.1774004058418098,0.3333333333333333,0.05289773486250736,0.4771384856844259,total,1.0
0.5777055406692851,0.2318453258004799,0.0,0.2260933951031111,0.7424212861203792,total,0.0
1.0,0.10662987744490886,0.3333333333333333,0.05865601345269086,0.704606164767726,total,1.0
0.9308104941138974,0.18286880563644378,0.5,0.07966273736932146,0.6824261954563456,total,1.0
0.99828337658993,0.22428732596368972,0.6666666666666666,0.1641186474856976,0.6060562618637302,pin,1.0
0.4467110231707345,0.45596541819835307,0.0,0.2751211043809838,0.3909346475036526,pin,0.0
0.9890410270082051,0.16907014199512135,0.6666666666666666,0.14594201794993703,0.4839835144871958,total,1.0
0.9983429860278134,0.1324229563737241,0.0,0.08091860035802667,0.37803377070042193,total,1.0
0.40687245620140455,0.5005831477372112,0.0,0.21033063458776521,0.816519640225014,pin,0.0
0.8784134919261153,0.14558526170067365,0.0,0.048375924325696894,0.7211792060392842,total,0.0
1.0,0.4091543604236009,0.3333333333333333,0.14513554388369326,0.7197161024288293,pin,1.0
0.8468867709401421,0.1366971024217056,0.0,0.06623526096536621,0.2807399527851072,subtota,1.0
0.25601067364424873,0.5790479195346134,0.0,0.045513275744541816,0.003552726398704721,total,0.0
0.9945089206857751,0.1928127786529391,0.3333333333333333,0.33133403871449163,0.6854307496196456,total,1.0
0.9430861372294221,0.39762086733835017,0.6666666666666666,0.04366337798065292,0.7148487988182289,total,1.0
0.7203925039521141,0.33643378774563804,0.0,0.23340779709827544,0.2739119082465341,pin,0.0
0.35054844589387757,0.16788474724601943,0.16666666666666666,0.024591664267158343,0.4908754906852914,total,0.0
0.9760720315886108,0.49643203812313647,0.16666666666666666,0.14123873315140936,0.16816967395339943,total,1.0
0.9897721546868382,0.3997509175293239,0.0,0.1747418678102269,0.5651514493296431,subtota,0.0
0.986572341614767,0.06277575407209018,0.5,0.22674392694656317,0.14765691415064314,total,1.0
0.9941204803263908,0.5866006618623959,0.3333333333333333,0.22808767068154137,0.6102220963983268,pin,1.0
0.7939589537313795,0.34035982648681357,0.0,0.12285556170448277,0.5098761451588186,pin,0.0
0.706794856415948,0.12937443284752148,0.16666666666666666,0.23232363099831843,0.15484771736830555,pin,1.0
0.994505154400863,0.36833266124585573,0.3333333333333333,0.3246968858479656,0.6205087535265131,total,1.0
0.7431962749138787,0.38904380214255446,0.0,0.07622754255611928,0.5074758962789815,total,0.0
0.5587481525018749,0.608762924199068,0.0,0.23754962585115855,0.8344720690787777,total,0.0
0.8516282759870015,0.3996655470408458,0.0,0.055306617693273684,0.7001974749599892,total,0.0
0.9365453863169599,0.2040164718944623,0.5,0.13207142292445462,0.2938366853492747,total,1.0
0.4386184111391523,0.4637053433591273,0.0,0.4786674686291746,0.8904484116219754,total,0.0
0.408421474328172,0.39732681049021307,0.0,0.1245532203502667,0.722113820367978,total,0.0
0.1945793681484443,0.23167240430635716,0.3333333333333333,0.05279704223527857,0.7334977379570957,total,0.0
0.6422109306968291,0.15369361263053724,0.0,0.10284051514515377,0.8428502562517304,subtota,0.0
0.46924731575103173,0.08085487585161943,0.3333333333333333,0.21864466468783017,0.2811186667884381,total,0.0
0.717881602575182,0.011232513780101394,0.0,0.08159333895854931,0.20846963046802525,total,0.0
0.404325609238496,0.4085977903627071,0.0,0.12615146911897457,0.8172507985433263,pin,0.0
0.9703720818709294,0.3714612046054482,0.3333333333333333,0.18485764989476547,0.6161017853105448,total,1.0
0.647240030143132,0.10839482756554739,0.16666666666666666,0.11683453237410085,0.060413496610264884,total,0.0
0.9798932146093022,0.166158981175237,0.3333333333333333,0.1520208193641613,0.3682643651818444,total,1.0
0.7981220129776766,0.25310488438695183,0.16666666666666666,0.1774341548348424,0.3681475716456583,total,0.0
0.9066755437838978,0.3964091107587528,0.0,0.1846279145043902,0.743607260880151,pin,0.0
0.7706371429812662,0.4489270355643719,0.0,0.20596735877833297,0.7004728651705039,pin,0.0
0.40899436823149227,0.22514344456767715,0.0,0.05238521842064089,0.46541784576064854,pin,0.0
0.6487397191308857,0.3153189284184358,0.16666666666666666,0.04967922695134429,0.9315257548222488,total,0.0
0.8474854920424042,0.0876821765245895,0.16666666666666666,0.18980532389941812,0.10810457657477973,total,1.0
0.9508414599248094,0.22772888877685163,0.6666666666666666,0.10488047117146931,0.575670216105723,subtota,1.0
0.44858591281069876,0.6025622153507206,0.0,0.033923509231664914,0.8440012991468099,total,0.0
